,telephone1,storeName,uniqueID,country,city,addressLine,stateOrProvinceName,distance,postalCode,longitude,fax1,latitude,Centro de distribucion,Horario,Servicios Fotográficos,Zona,Recoger en Superfarmacia,Entrega a domicilio,Consultorio Médico,Ubicacion,thumbnail,displayStoreName
624,3877780702,SU1290,715840268,México,C-Villa Corona,"['Hidalgo #153', 'Villa Corona Centro']",S-Jalisco,3.515901862,45730,-103.66363,3877780754,20.41418,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 14114,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_JalVillaHidalgo.jpg,HIDALGO
625,3757558850,SU993,715839971,México,C-Ameca,"['Av. Patria Oriente #29', 'Centro']",S-Jalisco,2.729559224,46600,-104.04082,3757558921,20.53788,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 27,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_JalAmeAvPatria.jpg,AV. PATRIA
626,3757580120,SU86,715839065,México,C-Ameca,"['Carrillo Puerto #15', 'Centro']",S-Jalisco,3.631844576,46600,-104.04706,3757582705,20.54921,Centro de distribución tonalá,Abierto las 24 horas,Disponible durante el horario de tienda,Zona 27,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_JalAmeCentro.jpg,CENTRO
627,3867522786,SU1677,715840655,México,C-Ahualulco de Mercado,"['José Ma. Mercado #51', 'Centro']",S-Jalisco,4.337100989,46730,-103.97613,3867522881,20.70293,Centro de distribución tonalá,Abierto las 24 horas,Disponible durante el horario de tienda,Zona 14003,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_JalAhuaMercaCen.jpg,CENTRO
628,3487831970,SU135,715839114,México,C-Arandas,"['Francisco Mora #65', 'Centro']",S-Jalisco,1.549687741,47180,-102.34515,3487830605,20.70511,Centro de distribución tonalá,Abierto de 7 a.m a 10 p.m.,No cuenta con servicio de Kromi,Zona 37,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_JalAraJardin.jpg,ARANDAS JARDÍN
629,3487835214,SU597,715839575,México,C-Arandas,"['Medina Ascencio #357', 'Centro']",S-Jalisco,1.591353161,47180,-102.35162,3487835215,20.7055,Centro de distribución tonalá,Abierto las 24 horas,Disponible durante el horario de tienda,Zona 37,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,Hora de atencion de 10 am a 5 pm,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_JalAraCtrlCam.jpg,CENTRAL CAMIONERA
630,3487845596,SU69,715839048,México,C-Arandas,"['Hidalgo #164', 'Centro']",S-Jalisco,1.629433746,47180,-102.34808,3487845544,20.70616,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 37,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_JalAraSanJose.jpg,SAN JOSÉ
631,3919170088,SU126,715839105,México,C-Atotonilco,"['Hidalgo #14', 'Centro']",S-Jalisco,2.795138191,47750,-102.50828,3919171960,20.55105,Centro de distribución tonalá,Abierto las 24 horas,Disponible durante el horario de tienda,Zona 57,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,Hora de atencion de 10 am a 5 pm,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_JalAtoHidalgo.jpg,HIDALGO
632,3919173118,SU193,715839171,México,C-Atotonilco,"['Niños Héroes #87', 'Centro']",S-Jalisco,3.048642829,47750,-102.51007,3919173231,20.54932,Centro de distribución tonalá,Abierto de 7 a.m a 10 p.m.,No cuenta con servicio de Kromi,Zona 57,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_JalAtoNHeroes.jpg,NIÑOS HÉROES
633,3173824051,SU172,715839150,México,C-Autlán de Navarro,"['Venustiano Carranza #58', 'Centro']",S-Jalisco,4.27673381,48900,-104.36701,3173824069,19.7717,Centro de distribución tonalá,Abierto las 24 horas,Disponible durante el horario de tienda,Zona 67,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_JalAutCentro.jpg,CENTRO
634,3173824716,SU1891,715840869,México,C-Autlán de Navarro,"['Av. Independencia #196', 'Centro']",S-Jalisco,2.472878932,48900,-104.35759,3173811801,19.77455,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 67,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_JalAutIndepende.jpg,AV. INDEPENDENCIA
635,3459181269,SU927,715839905,México,C-Ayotlán,"['González Gallo #171', 'Centro']",S-Jalisco,0.961766697,47930,-102.33119,3459183327,20.52785,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 69,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_JalAyoGlezGallo.jpg,GONZALEZ GALLO
636,3565683927,SU937,715839915,México,C-Yurécuaro,"['Calle Nacional #6', 'Centro']",S-Michoacán,0.905239859,59250,-102.28145,3565683941,20.34105,Centro de distribución tonalá,Abierto las 24 horas,Disponible durante el horario de tienda,Zona 777,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_MchYurCentro.jpg,CENTRO
637,3939353170,SU85,715839064,México,C-La barca,"['Hidalgo #92', 'Centro']",S-Jalisco,1.784026433,47910,-102.54836,3939353116,20.28011,Centro de distribución tonalá,Abierto las 24 horas,Disponible durante el horario de tienda,Zona 303,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_JalBarHidalgo.jpg,CENTRO
638,3416880567,SU2082,715842510,México,C-Guadalajara,"['Federico del Toro #123 A', 'Centro']",S-Jalisco,3.17715637,44100,-103.4621,3416880577,19.719,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 107,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_JalCGufedericoT.jpg,ALCALDE
639,3414135224,SU992,715839970,México,C-Ciudad Guzmán,"['Reforma #181', 'Centro']",S-Jalisco,3.687822569,49000,-103.46934,3414137428,19.70341,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 107,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_JalCGuReforma.jpg,REFORMA
640,3414127912,SU87,715839066,México,C-Ciudad Guzmán,"['Federico del Toro #51', 'Centro']",S-Jalisco,3.93350846,49000,-103.4638,3414127913,19.70491,Centro de distribución tonalá,Abierto las 24 horas,Disponible durante el horario de tienda,Zona 107,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_JalCGuMorelos.jpg,MORELOS
641,3414134654,SU41,715839020,México,C-Ciudad Guzmán,"['Av. Primero de Mayo #565 J-01', 'Centro']",S-Jalisco,4.87142726,49000,-103.46695,3414134782,19.69221,Centro de distribución tonalá,Abierto de 7 a.m a 10 p.m.,No cuenta con servicio de Kromi,Zona 107,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_JalCGu1deMayo.jpg,1 DE MAYO
642,3777734835,SU282,715839260,México,C-Cocula,"['Álvaro Obregón #42', 'Centro']",S-Jalisco,4.403232336,48500,-103.82293,3777734834,20.36498,Centro de distribución tonalá,Abierto las 24 horas,Disponible durante el horario de tienda,Zona 133,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_JalCocAObregon.jpg,CENTRO
643,3767653010,SU776,715839754,México,C-Chapala,"['Av. Miguel Hidalgo #294', 'Centro']",S-Jalisco,3.855002067,45900,-103.20168,3767657287,20.29213,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 113,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,Hora de atencion de 10 am a 5 pm,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_JalChapHidalgo.jpg,HIDALGO
644,3767655271,SU982,715839960,México,C-Chapala,"['Av. Ignacio Zaragoza #680', 'Las Redes']",S-Jalisco,4.229597663,45900,-103.18763,3767652347,20.29796,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 113,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_JalChapZaragoza.jpg,IGNACIO ZARAGOZA
645,3767662156,SU140,715839119,México,C-Chapala,"['Ctra. Chapala-Jocotepec #42', 'Fracc Ajijic']",S-Jalisco,0.472246707,45900,-103.25854,3767662919,20.30055,Centro de distribución tonalá,Abierto las 24 horas,Disponible durante el horario de tienda,Zona 113,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,Hora de atencion de 10 am a 5 pm,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_JalAjiChapala.jpg,AJIJIC
646,3767661201,SU2090,715842518,México,C-Chapala,"['Ctra. Chapala-Jocotepec #21', 'San Antonio Tlayacapan']",S-Jalisco,3.016709258,45922,-103.23437,3767662485,20.29581,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 113,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_JalChapSanAnton.jpg,SAN ANTONIO TLAYACAPAN
647,3877610977,SU1612,715840590,México,C-Jocotepec,"['Ctra. Chapala Jocotepec #S/N', 'San Juan Cosalá']",S-Jalisco,4.974995216,45820,-103.34365,3877610957,20.28863,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 289,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_JalJocotSanjuan.jpg,SAN JUAN COSALÁ
648,3459372283,SU1577,715840555,México,C-Degollado,"['Calle Defensores #81', 'Centro']",S-Jalisco,2.844076382,47980,-102.13472,3459371879,20.44566,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 14033,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_JalDegoCentro.jpg,CENTRO
649,4759532968,SU208,715839186,México,C-Encarnación de Díaz,"['Hidalgo #301', 'Centro']",S-Jalisco,2.650058211,47270,-102.24028,4759531151,21.52458,Centro de distribución tonalá,Abierto de 7 a.m a 10 p.m.,Disponible durante el horario de tienda,Zona 213,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_JalEncMercado.jpg,ENCARNACIÓN MERCADO
650,4759532570,SU104,715839083,México,C-Encarnación de Díaz,"['Hidalgo #313-A', 'Centro']",S-Jalisco,2.7318094,47270,-102.2402,4759531241,21.52376,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 213,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_JalEncHidalgo.jpg,ENCARNACIÓN DE DÍAZ
651,4759536530,SU1820,715840798,México,C-Encarnación de Díaz,"['Hermenegildo Galeana #24', 'Independencia']",S-Jalisco,3.709799438,47270,-102.24089,4759533697,21.51469,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 213,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_JalEncLibramien.jpg,LIBRAMIENTO
652,4499729161,SU1549,715840527,México,C-Aguascalientes,"['Av. Siglo XXI #1315', 'Nazario Ortiz Garza']",S-Aguascalientes,3.814872013,20170,-102.15239,4499729068,21.54247,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 12,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_AgsAgsLasCumbre.jpg,LAS CUMBRES
653,3867535028,SU883,715839861,México,C-Etzatlán,"['Escobedo #308', 'Centro']",S-Jalisco,1.827483305,46500,-104.0811,3867535029,20.76366,Centro de distribución tonalá,Abierto las 24 horas,Disponible durante el horario de tienda,Zona 217,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_JalEtzaCentro.jpg,CENTRO
654,3213875865,SU1152,715840130,México,C-El Grullo,"['José María Morelos #34', 'Centro']",S-Jalisco,1.839935497,48740,-104.21669,3213875603,19.80459,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 14037,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_JalElGruCentro.jpg,CENTRO
655,3336638296,SU2053,715841486,México,C-Guadalajara,"['Av. Miguel López de Legazpi #2457', 'Colón Industrial']",S-Jalisco,1.010751512,44940,-103.35883,3336466108,20.63191,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 232,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,LOCAL,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_GdlLopezLegazpi.jpg,COLÓN INDUSTRIAL
656,3336754848,SU1526,715840504,México,C-Guadalajara,"['Pedro García Conde #386', '5 de Mayo']",S-Jalisco,1.235043198,44970,-103.35187,3336754776,20.62454,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 232,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,LOCAL,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_GdlPedroGarciaC.jpg,PEDRO GARCÍA CONDE
657,3338108647,SU1276,715840254,México,C-Guadalajara,"['Calz. Gobernador L. Curiel #1849', 'La Aurora']",S-Jalisco,1.714194025,44460,-103.35327,3338118545,20.6506,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 232,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,LOCAL,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_GdlGoberCuriel.jpg,GOBERNADOR CURIEL
658,38107607,SU55,715839034,México,C-Guadalajara,"['Ocho de Julio #1845 A2', '8 de Julio']",S-Jalisco,1.800873506,44910,-103.36024,38107577,20.6485,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 232,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,LOCAL,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_Gdl8deJulio.jpg,OCHO DE JULIO
659,31448252,SU192,715839170,México,C-Guadalajara,"['8 de Julio #3214', 'Polanco']",S-Jalisco,2.129940614,44950,-103.36919,31448254,20.62906,Centro de distribución tonalá,Abierto las 24 horas,Disponible durante el horario de tienda,Zona 232,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,Hora de atencion de 10 am a 5 pm,LOCAL,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_GdlLomasdePolan.jpg,LOMAS  DE POLANCO
660,36669256,SU382,715839360,México,C-Guadalajara,"['Av. Lázaro Cárdenas #1387A', 'Parque Industrial el Álamo']",S-Jalisco,2.275353774,44490,-103.33002,36669257,20.62695,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 232,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,Hora de atencion de 10 am a 5 pm,LOCAL,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_GdlAlamoIndust.jpg,ÁLAMO INDUSTRIAL
661,36500134,SU610,715839588,México,C-Guadalajara,"['Salvador López Chávez #1520', 'Quinta Velarde']",S-Jalisco,2.291802128,44430,-103.33546,36500444,20.65108,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 232,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,Hora de atencion de 10 am a 5 pm,LOCAL,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_GdlCalzOlimpica.jpg,CALZADA OLÍMPICA
662,38601368,SU423,715839401,México,C-Guadalajara,"['Río Atotonilco #1380', 'Atlas']",S-Jalisco,2.550989214,44767,-103.32669,38601369,20.64293,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 232,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,LOCAL,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_GdlColoniaAtlas.jpg,COLONIA ATLAS
663,33787159,SU2056,715842484,México,C-Tlaquepaque,"['Paseos de Cuarto #500', 'Fraccionamiento Terralta']",S-Jalisco,2.736223065,45594,-103.35351,36709001,20.61111,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 232,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,LOCAL,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_GdlTlaqTerralta.jpg,TERRALTA TLAQUEPAQUE
664,36631400,SU43,715839022,México,C-Guadalajara,"['Longinos Cadena #2133', 'Lomas de Polanco']",S-Jalisco,2.760764259,44960,-103.3757,36631401,20.62965,Centro de distribución tonalá,Abierto las 24 horas,Disponible durante el horario de tienda,Zona 232,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,Hora de atencion de 10 am a 5 pm,LOCAL,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_GdlPolanco.jpg,POLANCO
665,36190589,SU10,715838990,México,C-Guadalajara,"['Cinco de Febrero #549-B', 'Las Conchas']",S-Jalisco,2.964866304,44460,-103.33656,36193125,20.65908,Centro de distribución tonalá,Abierto de 7 a.m a 10 p.m.,No cuenta con servicio de Kromi,Zona 232,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,LOCAL,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_Gdl5deFebrero.jpg,5 DE FEBRERO
666,36702078,SU159,715839138,México,C-Tlaquepaque,"['Rivera #4830', 'Las Juntas']",S-Jalisco,2.972388364,45590,-103.33784,36702075,20.61125,Centro de distribución tonalá,Abierto de 7 a.m a 10 p.m.,No cuenta con servicio de Kromi,Zona 232,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,Hora de atencion de 10 am a 5 pm,LOCAL,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_GdlLasJuntas.jpg,LAS JUNTAS
667,38121551,SU6,715838987,México,C-Guadalajara,"['Fresno #1930', 'Del Fresno']",S-Jalisco,3.161445659,44900,-103.36951,38120712,20.65724,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 232,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,LOCAL,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_GdlFresno.jpg,FRESNO
668,36599374,SU1542,715840520,México,C-Guadalajara,"['Blvd. Marcelino García Barragán #1860', 'Atlas']",S-Jalisco,3.208323541,44870,-103.3225,15781152,20.64877,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 232,Cuenta con recolección en tienda,Servicio a domicilio las 24 horas,No cuenta con consultorio.,LOCAL,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_GdlMarceGarBarr.jpg,MARCELINO GARCÍA BARRAGÁN
669,3338122938,SU1624,715840602,México,C-Guadalajara,"['Enrique Díaz de León #808', 'Moderna']",S-Jalisco,3.341619993,44190,-103.35986,3338119393,20.66409,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 232,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,LOCAL,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_GdlAvAlemania.jpg,AV. ALEMANIA
670,3336757078,SU1615,715840593,México,C-Tlaquepaque,"['Juan de la Barrera #5224', 'Las Juntas']",S-Jalisco,3.434406715,45590,-103.33803,3336758671,20.60666,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 232,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,LOCAL,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_GdlTlaqJBarrera.jpg,JUAN DE LA BARRERA
671,3331698269,SU2133,715842996,México,C-Guadalajara,"['Av. Jesús Reyes Heroles #2225', 'Lázaro Cárdenas']",S-Jalisco,3.574274547,44980,-103.38135,3338034500,20.62253,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 232,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,LOCAL,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_GdlReyesHeroles.jpg,REYES HEROLES
672,38384464,SU195,715839173,México,C-Tlaquepaque,"['Batalla de Celaya #3139', 'Fracc. Revolución']",S-Jalisco,3.664808206,45560,-103.31947,38384465,20.61887,Centro de distribución tonalá,Abierto las 24 horas,Disponible durante el horario de tienda,Zona 232,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,LOCAL,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_GdlBatalladeCel.jpg,BATALLA DE CELAYA
673,36178706,SU17,715838997,México,C-Guadalajara,"['Av. Revolución #845', 'Analco']",S-Jalisco,3.783393346,44450,-103.33306,36182718,20.66568,Centro de distribución tonalá,Abierto las 24 horas,Disponible durante el horario de tienda,Zona 232,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,Hora de atencion de 10 am a 5 pm,LOCAL,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_GdlBandera.jpg,BANDERA
674,3336597458,SU1721,715840699,México,C-Guadalajara,"['Calz. Olímpica #605', 'Universitaria']",S-Jalisco,3.797351817,44840,-103.32026,33384919,20.65546,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 232,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,LOCAL,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_GdlUniversitari.jpg,UNIVERSITARIA
675,38111826,SU124,715839103,México,C-Guadalajara,"['Plaza Fiesta Arboledas #L-9,10,1', 'Rinconada de las Arboledas']",S-Jalisco,3.970126473,44540,-103.38606,38111612,20.64696,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 232,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,LOCAL,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_GdlArboledas.jpg,ARBOLEDAS
676,36350743,SU38,715839017,México,C-Tlaquepaque,"['Herrera y Cairo #21', 'Centro']",S-Jalisco,4.107738878,45500,-103.31056,36350775,20.63882,Centro de distribución tonalá,Abierto las 24 horas,Disponible durante el horario de tienda,Zona 232,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,LOCAL,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_GdlParian.jpg,PARIÁN
677,31440080,SU107,715839086,México,C-Guadalajara,"['Plaza el Sauz #L. 1-9', 'El Sauz']",S-Jalisco,4.12429427,44980,-103.38803,31440070,20.6253,Centro de distribución tonalá,Abierto de 7 a.m a 10 p.m.,No cuenta con servicio de Kromi,Zona 232,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,LOCAL,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_GdlPlazaelSauz.jpg,PLAZA EL SAUZ
678,36174627,SU61,715839040,México,C-Guadalajara,"['Calz. Independencia Sur #151', 'Analco']",S-Jalisco,4.158843863,44450,-103.3431,36178414,20.67238,Centro de distribución tonalá,Abierto de 7 a.m a 10 p.m.,No cuenta con servicio de Kromi,Zona 232,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,LOCAL,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_GdlCalzadaIndep.jpg,CALZADA INDEPENDENCIA
679,36130808,SU1,715838984,México,C-Guadalajara,"['López Cotilla #423', 'Centro']",S-Jalisco,4.307739662,44100,-103.34925,36146657,20.67426,Centro de distribución tonalá,Abierto de 7 a.m a 10 p.m.,No cuenta con servicio de Kromi,Zona 232,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,LOCAL,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_GdlLopezCotilla.jpg,LÓPEZ COTILLA
680,36667053,SU1839,715840817,México,C-Tlaquepaque,"['Prol. Lázaro Cárdenas #1420', 'Lomas de San Miguel']",S-Jalisco,4.465049884,45589,-103.30815,36668147,20.62613,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 232,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,LOCAL,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_GdlTlaqLazaroCa.jpg,LÁZARO CÁRDENAS
